FLAG,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last_Mins,Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,Total_ERC20_tnxs,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_sent_addr.1,ERC20_uniq_rec_contract_addr,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_uniq_sent_token_name,ERC20_uniq_rec_token_name,ERC20_most_sent_token_type,ERC20_most_rec_token_type
1,0.0,29.11,2045.25,1,5,0,5,1,0.0,0.713421,0.350929,1.753785,1.753785,1.753785,0.0,0.0,1.753785242,1.754646242,0.0,0.000861,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,1771.64,226769.97,0,128,1,2,0,0.0,0.441867,0.196949,0.0,0.0,0.0,0.0,0.0,0.0,25.20944956,0.0,25.20944956,2,0.777686571,0.0,0.0,0,2,0,2,0.3766,0.401087,0.388843,0.0,0.0,0.0,0,2,No Token Usage,OmiseGO
1,0.0,36571.7,182858.52,0,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,25686.18,33088.25,899900.58,17,14,0,7,13,0.1,124.899076,16.197628,0.0,32.0,7.403734,0.0,0.0,125.8634718,226.7667881,0.0,100.9033163,72,165510.2546,4096.0,0.0,2,48,0,54,0.0,59476.62484,2398.699342,1.0,2917.0,1365.333333,1,54,Golem,Reputation
0,159.05,5.4,328.9,2,2,0,2,2,39.455397,61.544603,50.5,0.174486,100.824488,50.499487,0.0,0.0,100.9989738,101.0,0.0,0.001026218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,10090.59,628.44,42212.13,3,19,0,3,1,0.505634,7.110084,6.359909,0.505154,118.100743,40.275782,0.0,0.0,120.8273458,120.838274,0.0,0.01092814,1,8.896845002,0.0,0.0,0,1,0,1,8.896845,8.896845,8.896845,0.0,0.0,0.0,0,1,No Token Usage,OmiseGO
1,0.0,0.0,43105.9,1,1,0,1,1,10.1,10.1,10.1,10.09979,10.09979,10.09979,0.0,0.0,10.09979,10.1,0.0,0.00021,2,202.0,0.0,0.0,0,2,0,2,0.0,202.0,101.0,0.0,0.0,0.0,0,2,No Token Usage,VIU
0,6370.93,798.89,301870.72,45,19,0,6,17,0.09,100.0,13.589026,0.0,100.0,5.736707,0.0,0.0,258.1517985,258.1915022,0.0,0.039703717,45,12943.33223,12236.97974,0.0,15,11,0,12,0.0,5727.245725,517.733289,2.941523,2317.55998,611.848987,5,12,ICONOMI,ICONOMI
1,7581.27,2548.15,83520.32,9,6,0,6,3,0.1,5.0,1.411906,0.01,4.8,0.94072,0.0,0.0,8.466482334,8.4714335,0.0,0.004951166,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,844.26,1093.71,704785.63,721,89,0,40,118,0.0,45.806785,6.589513,0.0,31.22,1.200681,0.0,0.0,865.6910932,586.4666748,0.0,-279.2244185,265,35588543.78,35603169.52,0.0,30,54,0,58,0.0,15000000.0,265586.1476,0.0,16830998.35,271779.92,39,57,Cofoundit,Others
0,4941.82,4130.44,929059.5,132,67,0,33,73,0.006125,10.02,2.81118,0.0,10.7,1.495894,0.0,0.0,197.458,188.349078,0.0,-9.108922033,172,1919950.296,1860040.725,0.0,37,67,0,74,0.0,950000.0,17454.0936,0.0,690000.0,30000.65686,37,74,EOS,Others
0,0.0,0.0,88.03,1,1,0,1,1,0.045,0.045,0.045,0.0428,0.0428,0.0428,0.0,0.0,0.0428,0.045,0.0,0.0022,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,1905.13,728.9,240610.1,124,6,0,4,8,0.5,69.995,12.769696,0.0,74.0,0.647486,0.0,0.0,80.28824888,76.61817535,0.0,-3.670073533,8,1016.953872,0.0,0.0,0,6,0,8,0.0,600.0,127.119234,0.0,0.0,0.0,0,8,No Token Usage,XENON
1,0.0,4.9,7611.98,1,2,0,1,1,1.0,1.0,1.0,1.999139,1.999139,1.999139,0.0,0.0,1.999139,2.0,0.0,0.000861,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,0.0,145464.3,1,1,0,1,1,0.995,0.995,0.995,0.9,0.9,0.9,0.0,0.0,0.9,0.995,0.0,0.095,1,0.074949666,0.0,0.0,0,1,0,1,0.07495,0.07495,0.07495,0.0,0.0,0.0,0,1,No Token Usage,OmiseGO
1,5705.33,408.6,13453.67,2,5,0,5,2,0.562187,1.0,0.712457,0.69823,2.862029,1.780129,0.0,0.0,3.5602588,3.56228252,0.0,0.00202372,1,2.279135849,0.0,0.0,0,1,0,1,2.279136,2.279136,2.279136,0.0,0.0,0.0,0,1,No Token Usage,Livepeer Token
0,20.69,0.0,62.08,3,1,0,1,3,101.0,101.0,101.0,2.784837,54.999429,33.666149,0.0,0.0,100.998446,101.0,0.0,0.001554,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,2371.13,41243.38,1,4,0,1,1,2.081252,5.717335,4.519546,18.07772,18.07772,18.07772,0.0,0.0,18.07772027,18.07818227,0.0,0.000462,1,1.361762538,0.0,0.0,0,1,0,1,1.361763,1.361763,1.361763,0.0,0.0,0.0,0,1,No Token Usage,OmiseGO
0,3.0,0.52,10.03,3,2,0,2,3,376.611997,1624.388003,1000.5,1.5339,1561.677382,666.999528,0.0,0.0,2000.998585,2001.0,0.0,0.001414909,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,19.56,0.21,78.67,4,2,0,2,3,24.129718,76.870282,50.5,0.019357,55.40243,25.249496,0.0,0.0,100.997984,101.0,0.0,0.002016,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,459.27,80420.92,1,3,0,3,1,0.6,1.54188,1.047293,3.13573,3.13573,3.13573,0.0,0.0,3.135730008,3.141880008,0.0,0.00615,1,13.37,0.0,0.0,0,1,0,1,13.37,13.37,13.37,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,162.62,0.0,325.25,2,1,0,1,2,101.0,101.0,101.0,3.096325,97.902691,50.499508,0.0,0.0,100.9990158,101.0,0.0,0.000984218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,22.84,0.0,68.53,3,1,0,1,3,101.0,101.0,101.0,0.01,56.372843,33.666149,0.0,0.0,100.998446,101.0,0.0,0.001554,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,1667.28,226750.33,0,136,1,3,0,0.0,1.182213,0.659669,0.0,0.0,0.0,0.0,0.0,0.0,89.71499546,0.0,89.71499546,2,2.568011311,0.0,0.0,0,2,0,2,0.829051,1.73896,1.284006,0.0,0.0,0.0,0,2,No Token Usage,OmiseGO
0,0.0,6670.48,200114.43,0,30,1,6,0,0.0,9.258666,1.790369,0.0,0.0,0.0,0.0,0.0,0.0,53.71106757,0.0,53.71106757,3,7.266795474,0.0,0.0,0,3,0,3,0.616887,5.0,2.422265,0.0,0.0,0.0,0,3,No Token Usage,BOX Token
0,0.0,0.0,5.95,1,1,0,1,1,1.466441,1.466441,1.466441,1.465969,1.465969,1.465969,0.0,0.0,1.465969144,1.46644078,0.0,0.000471636,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,793.52,1462.78,1316347.4,280,748,0,7,34,0.00985,6.300559,0.787856,0.0,20.0,2.109545,0.0,0.0,590.6726647,589.315962,0.0,-1.356702663,22,41066.55362,20168.87426,0.0,2,15,0,17,0.0,18639.0,2161.397559,100.0,17776.0,6722.958088,3,17,blockwell.ai KYC Casper Token,XENON
0,14.28,427.61,883.77,2,2,0,2,1,0.05,0.08,0.065,0.049418,0.079418,0.064418,0.0,0.0,0.128836937,0.13,0.0,0.001163063,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,1060.76,7936.62,1,7,0,6,1,0.5,1.493095,0.802857,5.61914,5.61914,5.61914,0.0,0.0,5.61914008,5.62000108,0.0,0.000861,1,13.37,0.0,0.0,0,1,0,1,13.37,13.37,13.37,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,0.0,0.0,0.0,0,1,0,1,0,0.039549,0.039549,0.039549,0.0,0.0,0.0,0.0,0.0,0.0,0.039549222,0.0,0.039549222,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,3944.6,1870.38,34482.18,4,10,0,1,2,5.195,8.29,6.894,0.1,50.473236,15.735809,0.0,0.0,62.943236,68.94,0.0,5.996764,12,1348.4167,0.0,0.0,0,8,0,11,0.0,604.158653,112.368058,0.0,0.0,0.0,0,11,No Token Usage,SAFE.AD - 20% DISCOUNT UNTIL 1 MAY
0,5124.44,2328.97,864149.97,145,52,0,31,90,0.002108,70.095,17.645646,0.0,90.0,6.755792,0.0,0.0,979.5899,917.5736104,0.0,-62.01628963,155,5443050.706,3378704.893,0.0,20,79,0,89,0.0,1750000.0,46922.85092,0.0,1750000.0,86633.45879,27,89,Bancor,StatusNetwork
1,0.0,487.53,68430.67,1,6,0,6,1,0.2,10.0,2.243333,13.959916,13.959916,13.959916,0.0,0.0,13.959916,13.46,0.0,-0.499916,2,1.337,0.0,0.0,0,2,0,2,0.0,1.337,0.6685,0.0,0.0,0.0,0,2,No Token Usage,GSENetwork
1,324.7,394.8,12187.25,12,21,0,20,9,0.005,15.0,2.203693,0.05883,9.290862,4.021836,0.0,0.0,48.26203208,46.27754497,0.0,-1.98448711,1,13.37,0.0,0.0,0,1,0,1,13.37,13.37,13.37,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,0.0,2494.7,319321.82,0,128,1,3,0,0.0,0.440592,0.214597,0.0,0.0,0.0,0.0,0.0,0.0,27.46842671,0.0,27.46842671,4,3.475709139,0.0,0.0,0,4,0,4,0.0,2.850132,0.868927,0.0,0.0,0.0,0,4,No Token Usage,OmiseGO
0,0.0,0.0,4.77,1,1,0,1,1,1.0,1.0,1.0,0.99916,0.99916,0.99916,0.0,0.0,0.99916,1.0,0.0,0.00084,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,378.29,256859.13,0,679,1,6,0,0.0,11.090173,1.06972,0.0,0.0,0.0,0.0,0.0,0.0,726.3400971,0.0,726.3400971,2,7.099176889,0.0,0.0,0,2,0,2,0.55169,6.547487,3.549588,0.0,0.0,0.0,0,2,No Token Usage,DATAcoin
1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,5765.88,19401.98,848299.97,63,25,0,17,45,0.041306,13.49958,5.041058,0.0,9.00049,1.994543,0.0,0.0,125.6562135,126.0264432,0.0,0.37022966,37,3106082284.0,31425.31574,0.0,7,10,0,17,0.0,1553026016.0,135047055.8,0.0,13000.0,2244.66541,10,16,OmiseGO,Veritaseum
1,2493.32,907.98,291819.95,89,77,0,69,86,0.00374,40.19783,2.210982,0.0,169.4,1.91317,0.0,0.0,170.272094,170.2455978,0.0,-0.026496247,192,350084.9211,331540.2681,0.0,10,76,0,65,0.0,55594.8461,2536.847255,0.0,129786.3072,6139.634594,51,65,StatusNetwork,Others
1,0.0,2244.76,36343.53,1,5,0,4,1,0.51,0.993237,0.634647,3.172187,3.172187,3.172187,0.0,0.0,3.17218705,3.17323705,0.0,0.00105,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,2.11,0.52,7.35,3,2,0,2,3,375.590059,1625.409941,1000.5,1.0,1173.933428,666.999528,0.0,0.0,2000.998585,2001.0,0.0,0.001414909,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,1.93,19326.12,0,9999,1,925,0,0.0,12888.88,6.221942,0.0,0.0,0.0,0.0,0.0,0.0,62213.19339,0.0,62213.19339,17,61572.88889,200.0,0.0,2,15,0,15,0.0,50000.0,4104.859259,100.0,100.0,100.0,1,14,blockwell.ai KYC Casper Token,Others
1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,20236.24,14490.48,1011082.6,7,60,0,8,2,0.0003,0.143,0.082297,0.0,3.685592,0.704949,0.0,0.0,4.93464475,4.937825872,0.0,0.003181122,2,0.12887611,0.12887611,0.0,1,1,0,1,0.128876,0.128876,0.128876,0.128876,0.128876,0.128876,1,1,OmiseGO,OmiseGO
1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,0.0,4.02,1,1,0,1,1,1.11225,1.11225,1.11225,1.111779,1.111779,1.111779,0.0,0.0,1.111778854,1.11225049,0.0,0.000471636,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,0.0,1.37,1,1,0,1,1,0.199026,0.199026,0.199026,0.198475,0.198475,0.198475,0.0,0.0,0.198474559,0.19902619,0.0,0.000551631,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,17881.67,3928.13,257789.48,12,11,0,9,5,0.052291,12.952204,3.546222,0.0,13.051497,5.071187,0.0,0.0,60.85424221,39.00844597,0.0,-21.84579624,8,770.920428,8.06e-08,0.0,1,6,0,5,0.0,768.055594,128.486738,0.0,0.0,0.0,1,5,TokenCard,Others
0,22.21,0.0,66.62,3,1,0,1,3,101.0,101.0,101.0,0.888928,66.016821,33.666149,0.0,0.0,100.998446,101.0,0.0,0.001554,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,108922.21,9358.68,529275.62,4,10,0,1,2,0.005348,0.077159,0.041262,0.0,0.408685,0.102171,0.0,0.0,0.408685208,0.412615522,0.0,0.003930314,7,160.2491906,0.0,0.0,0,6,0,7,0.0,99.991709,22.892742,0.0,0.0,0.0,0,7,No Token Usage,Livepeer Token
0,107.47,0.0,322.42,3,1,0,1,2,101.0,101.0,101.0,1.1,61.897576,33.665859,0.0,0.0,100.997576,101.0,0.0,0.002423952,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,19.39,0.0,58.17,3,1,0,1,3,101.0,101.0,101.0,10.793,56.885814,33.666149,0.0,0.0,100.998446,101.0,0.0,0.001554,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,297.81,2332.89,107163.97,23,43,0,6,1,5.3091,45.689,16.603518,12.25758,144.70258,31.040939,0.0,0.0,713.9416018,713.9512618,0.0,0.00966,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,0.0,20.57,1,1,0,1,1,0.096365,0.096365,0.096365,0.095924,0.095924,0.095924,0.0,0.0,0.095924,0.09636524,0.0,0.00044124,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,1.46,0.0,4.37,3,2,0,2,3,943.052896,1057.947104,1000.5,11.407972,1310.762728,666.999528,0.0,0.0,2000.998585,2001.0,0.0,0.001414909,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,93.49,8384.53,1,20,0,18,1,0.516024,70.97937,9.342433,186.84833,186.84833,186.84833,0.0,0.0,186.8483297,186.8486657,0.0,0.000336,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
1,0.0,65.53,2308.67,1,10,0,10,1,0.01,4.86,0.860892,8.60806,8.60806,8.60806,0.0,0.0,8.60805953,8.60892053,0.0,0.000861,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,91.14,64.3,712.88,5,4,0,4,5,0.5,5.0,2.1875,0.377203,2.851287,1.749551,0.0,0.0,8.747754943,8.75,0.0,0.002245057,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,20.69,0.0,62.08,3,1,0,1,3,101.0,101.0,101.0,3.631517,52.999,33.666149,0.0,0.0,100.998446,101.0,0.0,0.001554,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,13944.85,13269.39,910228.38,51,15,0,7,34,0.05,5.247801,2.154091,0.0,5.01,0.763472,0.0,0.0,38.93706538,32.31136048,0.0,-6.625704901,54,80766.38149,75595.2696,0.0,12,21,0,35,0.0,24375.0,2125.431092,0.0,36887.5,4724.70435,13,34,Others,Others
0,41.24,1170.44,1274123.52,1180,1047,0,16,831,0.1,1270.708419,220.622704,0.000538,3499.301884,195.755349,0.0,0.0,230991.3113,230991.9711,0.0,0.659788705,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,27805.31,46509.98,955991.27,21,8,0,8,10,0.0,10.0,2.663289,0.0,10.0,1.29619,0.0,0.0,27.22,21.3063106,0.0,-5.9136894,22,2971.184379,2559.591034,0.0,7,7,0,13,0.0,1323.982567,198.078959,0.0,1459.591034,365.655862,6,13,Golem,Others
0,0.0,1728.65,193609.1,0,112,1,5,0,0.0,6.0,0.25975,0.0,0.0,0.0,0.0,0.0,0.0,29.0920271,0.0,29.0920271,2,1.421350081,0.0,0.0,0,2,0,2,0.578876,0.842474,0.710675,0.0,0.0,0.0,0,2,No Token Usage,OmiseGO
0,1666.7,110581.69,907987.23,14,8,0,7,10,0.02,3.9,1.089553,0.001818,3.870067,0.622122,0.0,0.0,8.70970599,8.71642587,0.0,0.00671988,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,0.0,1.85,1,1,0,1,1,0.400386,0.400386,0.400386,0.399915,0.399915,0.399915,0.0,0.0,0.399914657,0.400386293,0.0,0.000471636,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,7.4,1945.73,80078.27,41,41,0,1,1,0.100021,0.169153,0.108187,0.099601,0.168733,0.107767,0.0,0.0,4.41843538,4.43565538,0.0,0.01722,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,22.48,0.0,67.45,3,1,0,1,3,101.0,101.0,101.0,0.035,55.483759,33.666149,0.0,0.0,100.998446,101.0,0.0,0.001554,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,22.92,4300.92,21596.25,4,5,0,5,1,0.495,0.5,0.499,0.494,0.994349,0.621877,0.0,0.0,2.48750879,2.495,0.0,0.00749121,2,113.37,0.0,0.0,0,2,0,2,13.37,100.0,56.685,0.0,0.0,0.0,0,2,No Token Usage,blockwell.ai KYC Casper Token
0,0.0,14513.63,319299.83,0,22,1,4,0,0.0,1.007346,0.765089,0.0,0.0,0.0,0.0,0.0,0.0,16.83195227,0.0,16.83195227,2,0.726183305,0.0,0.0,0,2,0,2,0.301903,0.42428,0.363092,0.0,0.0,0.0,0,2,No Token Usage,OmiseGO
1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,0.0,519.63,1,1,0,1,1,10.0,10.0,10.0,9.9978,9.9978,9.9978,0.0,0.0,9.9978,10.0,0.0,0.0022,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,0.0,209.99,19593.67,1,51,0,35,1,0.001055,3.0,0.44507,22.698151,22.698151,22.698151,0.0,0.0,22.69815134,22.69857134,0.0,0.00042,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,42100.89,16952.23,750179.0,15,7,0,3,13,0.020312,1.01,0.559282,0.0,1.0,0.259873,0.0,0.0,3.89808753,3.91497484,0.0,0.01688731,9,10.00000379,1.89e-06,0.0,3,3,0,6,0.0,10.0,1.666667,0.0,2e-06,1e-06,3,6,Crypto.com,Others
0,0.0,2223.58,200121.92,0,90,1,3,0,0.0,0.629101,0.262296,0.0,0.0,0.0,0.0,0.0,0.0,23.60661736,0.0,23.60661736,2,0.638848023,0.0,0.0,0,2,0,2,0.153855,0.484993,0.319424,0.0,0.0,0.0,0,2,No Token Usage,OmiseGO
1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.37,0.0,0.0,0,1,0,1,13.37,13.37,13.37,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,5.91,15122.74,302573.08,20,20,0,8,1,0.1,10.0,0.96404,0.097311,10.003195,0.962559,0.0,0.0,19.25117681,19.2808088,0.0,0.029631991,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,1355.16,1150.28,97097.6,36,42,4,40,17,0.02355,150.0,6.660813,0.0,147.0,9.066568,0.0,0.0,326.396432,279.7541548,0.0,-46.6422772,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,1727.45,271.47,12709.32,5,15,0,14,5,0.066278,9.82,1.524117,0.599139,6.0,4.571489,0.0,0.0,22.8574437,22.8617487,0.0,0.004305,2,2.674,0.0,0.0,0,2,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,157.78,0.0,315.57,2,1,0,1,2,101.0,101.0,101.0,0.01,100.989016,50.499508,0.0,0.0,100.9990158,101.0,0.0,0.000984218,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,5.04,1530.83,3071.73,2,2,0,1,1,4.995,5.495,5.245,4.994214,5.494312,5.244263,0.0,0.0,10.48852585,10.49,0.0,0.001474149,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,2292.14,192540.17,0,84,1,4,0,0.0,0.350751,0.160978,0.0,0.0,0.0,0.0,0.0,0.0,13.52212804,0.0,13.52212804,2,0.866503462,0.0,0.0,0,2,0,2,0.351889,0.514615,0.433252,0.0,0.0,0.0,0,2,No Token Usage,OmiseGO
0,13.72,10900.63,76400.45,7,7,0,6,7,0.494036,31.575882,8.870693,0.493532,31.575462,8.870245,0.0,0.0,62.09171492,62.09485226,0.0,0.00313734,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,3137.55,229041.22,0,73,1,4,0,0.0,1.003556,0.876791,0.0,0.0,0.0,0.0,0.0,0.0,64.00574627,0.0,64.00574627,2,0.859582516,0.0,0.0,0,2,0,2,0.105881,0.753702,0.429791,0.0,0.0,0.0,0,2,No Token Usage,OmiseGO
0,0.0,0.0,19.08,1,1,0,1,1,0.25,0.25,0.25,0.249496,0.249496,0.249496,0.0,0.0,0.249496,0.25,0.0,0.000504,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
0,0.0,3801.67,319340.05,0,84,1,4,0,0.0,5.008505,1.186623,0.0,0.0,0.0,0.0,0.0,0.0,99.67635547,0.0,99.67635547,5,22.53670109,0.0,0.0,0,5,0,5,0.0,19.005593,4.50734,0.0,0.0,0.0,0,5,No Token Usage,BOX Token
1,0.0,53.14,29301.52,1,14,0,13,1,0.004602,7.0,1.457951,20.401321,20.401321,20.401321,0.0,0.0,20.40132057,20.41132057,0.0,0.01,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
0,0.0,0.0,2.6,1,1,0,1,1,2.883525,2.883525,2.883525,2.883053,2.883053,2.883053,0.0,0.0,2.883053164,2.8835248,0.0,0.000471636,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,No Token Usage,No Token Usage
1,222.26,1512.77,11256.15,3,7,0,5,2,0.0,2.0,0.616631,0.313837,2.0,1.437946,0.0,0.0,4.313837,4.31642,0.0,0.002583,1,1.337,0.0,0.0,0,1,0,1,1.337,1.337,1.337,0.0,0.0,0.0,0,1,No Token Usage,Blockwell say NOTSAFU
1,369.6,443.75,74751.17,105,81,4,73,26,0.0,4.0,0.338826,0.0,9.1,0.258634,0.0,0.0,27.156598,27.44490008,0.0,0.288302085,63,12.0,9.95e-12,0.0,54,1,0,6,1.0,4.0,2.0,0.0,0.0,0.0,1,6,Others,Others
0,0.0,12252.86,45101.82,1,3,0,3,1,0.008434,0.2,0.072811,0.19979,0.19979,0.19979,0.0,0.0,0.19979,0.21843421,0.0,0.01864421,27,4616.353686,0.0,0.0,0,25,0,25,0.0,1000.0,170.976062,0.0,0.0,0.0,0,25,No Token Usage,Others
